role;name;team;partite_valide;media_voto;fanta_media;goal_fatti;goal_subiti;rigori_parati;rigori_totali;rigori_segnati;rigori_sbagliati;assist;ammonizioni;espulsioni;autogoal;stagione;migliore;anno_finale
A;Simy;Crotone;37;6.12;7.78;20;0;0;8;8;0;2;1;0.0;0.0;2020-2021;1;2021
A;Belotti;Torino;34;6.43;7.6;13;0;0;5;4;1;6;4;0.0;0.0;2020-2021;0;2021
A;Osimhen;Napoli;24;6.33;7.58;10;0;0;0;0;0;2;4;0.0;0.0;2020-2021;0;2021
A;Caputo;Sassuolo;24;6.12;7.65;11;0;0;3;3;0;4;1;0.0;0.0;2020-2021;1;2021
A;Lozano;Napoli;32;6.31;7.34;11;0;0;0;0;0;3;6;0.0;0.0;2020-2021;0;2021
A;Sanchez;Inter;25;6.38;7.34;7;0;0;1;0;1;6;0;0.0;0.0;2020-2021;1;2021
A;Destro;Genoa;25;6.16;7.42;11;0;0;0;0;0;1;5;0.0;0.0;2020-2021;0;2021
A;Nzola;Spezia;25;6.22;7.56;11;0;0;4;4;0;3;5;0.0;0.0;2020-2021;0;2021
A;Messias;Crotone;36;6.24;6.99;9;0;0;0;0;0;3;6;0.0;0.0;2020-2021;0;2021
A;Correa;Lazio;28;6.0;6.91;8;0;0;1;1;0;3;1;1.0;0.0;2020-2021;1;2021
A;Scamacca;Genoa;26;6.17;7.08;8;0;0;2;2;0;2;1;0.0;1.0;2020-2021;1;2021
A;Rafael Leao;Milan;29;6.02;6.78;6;0;0;0;0;0;6;5;0.0;0.0;2020-2021;0;2021
A;Shomurodov;Genoa;30;6.17;6.98;8;0;0;0;0;0;1;1;0.0;0.0;2020-2021;0;2021
A;Barrow;Bologna;38;6.0;6.76;8;0;0;1;0;1;8;0;0.0;0.0;2020-2021;1;2021
A;Orsolini;Bologna;31;5.97;6.74;7;0;0;3;3;0;3;0;0.0;0.0;2020-2021;1;2021
A;Petagna;Napoli;16;6.16;7.09;4;0;0;0;0;0;3;0;0.0;0.0;2020-2021;1;2021
A;Raspadori;Sassuolo;20;6.28;7.15;6;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
A;Dybala;Juventus;19;6.11;6.89;4;0;0;0;0;0;3;0;0.0;0.0;2020-2021;1;2021
A;Lapadula;Benevento;37;5.91;6.5;8;0;0;1;0;1;2;2;0.0;0.0;2020-2021;1;2021
A;Caprari;Benevento;30;6.0;6.52;5;0;0;1;0;1;6;3;1.0;0.0;2020-2021;1;2021
A;Pavoletti;Cagliari;22;5.98;6.5;4;0;0;0;0;0;3;8;0.0;0.0;2020-2021;0;2021
A;Piccoli;Spezia;14;6.07;7.14;5;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Gyasi;Spezia;36;5.96;6.4;4;0;0;0;0;0;6;4;0.0;0.0;2020-2021;0;2021
A;Sanabria;Torino;14;5.93;7.0;5;0;0;0;0;0;1;2;0.0;0.0;2020-2021;0;2021
A;Defrel;Sassuolo;28;5.93;6.3;3;0;0;0;0;0;2;1;0.0;0.0;2020-2021;0;2021
A;Milik;Napoli;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Simeone;Cagliari;29;5.71;6.34;6;0;0;0;0;0;1;1;0.0;0.0;2020-2021;0;2021
A;Pedro;Roma;26;5.88;6.44;5;0;0;0;0;0;2;3;1.0;0.0;2020-2021;1;2021
A;Sansone;Bologna;23;5.91;6.22;2;0;0;0;0;0;2;2;0.0;0.0;2020-2021;0;2021
A;El Shaarawy;Roma;9;5.67;5.94;1;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
A;Bonazzoli;Torino;15;5.97;6.53;2;0;0;0;0;0;3;2;0.0;0.0;2020-2021;0;2021
A;Vignato;Bologna;25;6.0;6.2;1;0;0;0;0;0;4;4;0.0;0.0;2020-2021;0;2021
A;Lasagna;Verona;34;5.63;5.97;4;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
A;Pinamonti;Inter;4;6.25;7.0;1;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Karamoh;Parma;21;5.81;6.12;2;0;0;0;0;0;1;3;0.0;0.0;2020-2021;0;2021
A;Cerri;Cagliari;10;5.85;6.15;1;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
A;Deulofeu;Udinese;12;6.0;6.33;1;0;0;0;0;0;1;0;0.0;0.0;2020-2021;0;2021
A;Kouame';Fiorentina;23;5.7;5.83;1;0;0;0;0;0;1;4;0.0;0.0;2020-2021;0;2021
A;Braaf;Udinese;3;6.17;7.17;1;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Zirkzee;Parma;3;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Kokorin;Fiorentina;4;5.75;5.62;0;0;0;0;0;0;0;1;0.0;0.0;2020-2021;0;2021
A;Traore' C.;Parma;1;5.5;5.5;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Kallon;Genoa;1;6.5;6.5;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Colombo;Milan;2;5.75;5.75;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Ake' M.;Juventus;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Luvumbo;Cagliari;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
A;Raimondo;Bologna;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Gemello;Torino;2;5.0;2.5;0;5;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Fiorillo;Salernitana;1;6.0;1.0;0;5;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Mirante;Roma;11;6.55;6.27;0;6;1;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Mandas;Lazio;8;6.25;5.5;0;6;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Gollini;Napoli;7;6.07;5.21;0;6;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Meret;Napoli;7;5.86;5.0;0;6;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Milinkovic-Savic V.;Torino;5;5.8;4.6;0;6;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Perin;Juventus;11;6.41;6.05;0;7;1;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Perin;Juventus;5;6.1;4.7;0;7;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Cragno;Sassuolo;3;6.0;3.67;0;7;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Silvestri;Verona;2;6.5;3.0;0;7;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Berisha;Torino;10;6.1;5.55;0;8;1;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
P;Perin;Juventus;9;5.89;4.94;0;8;0;0;0;0;0;1;0.0;0.0;2018-2019;0;2019
P;Gollini;Napoli;7;6.0;4.86;0;8;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Fiorillo;Salernitana;4;6.0;3.88;0;8;0;0;0;0;0;1;0.0;0.0;2023-2024;0;2024
P;Padelli;Udinese;3;6.17;3.5;0;8;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
P;Radunovic;Verona;3;5.83;3.0;0;8;0;0;0;0;0;1;0.0;0.0;2019-2020;0;2020
P;Szczesny;Juventus;17;6.06;5.53;0;9;0;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Meret;Napoli;14;6.18;5.46;0;9;0;0;0;0;0;0;1.0;0.0;2018-2019;0;2019
P;Perisan;Empoli;7;6.21;4.93;0;9;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Christensen O.;Fiorentina;4;5.5;3.25;0;9;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Ravaglia F.;Bologna;4;5.88;3.38;0;10;0;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Cerofolini;Frosinone;8;5.94;4.25;0;11;0;0;0;0;0;1;0.0;1.0;2023-2024;0;2024
P;Sportiello;Milan;7;6.14;4.57;0;11;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Scuffet;Udinese;6;5.67;4.33;0;11;1;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Musso;Atalanta;11;6.14;5.05;0;12;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Radunovic;Cagliari;7;5.71;4.0;0;12;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Terracciano;Fiorentina;10;6.35;5.05;0;13;0;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Scuffet;Udinese;9;6.11;4.67;0;13;0;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Falcone;Sampdoria;10;6.45;4.95;0;14;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
P;Meret;SPAL;13;6.5;5.73;0;16;2;0;0;0;0;0;0.0;0.0;2017-2018;0;2018
P;Sorrentino A.;Monza;7;6.0;3.71;0;16;0;0;0;0;0;0;0.0;0.0;2023-2024;0;2024
P;Svilar;Roma;15;6.47;5.37;0;19;1;0;0;0;0;1;0.0;0.0;2023-2024;0;2024
P;Mirante;Roma;13;6.15;4.85;0;19;1;0;0;0;0;2;0.0;0.0;2020-2021;0;2021
P;Szczesny;Juventus;28;6.14;5.54;0;20;1;0;0;0;0;0;0.0;0.0;2018-2019;0;2019
P;Sommer;Inter;34;6.12;5.63;0;19;1;0;0;0;0;1;0.0;0.0;2023-2024;1;2024
P;Maignan;Milan;22;6.16;5.34;0;21;1;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
P;Gollini;Atalanta;20;6.22;5.15;0;21;0;0;0;0;0;1;0.0;0.0;2018-2019;0;2019
P;Cragno;Cagliari;16;6.47;5.31;0;21;1;0;0;0;0;1;0.0;0.0;2019-2020;0;2020
P;Sportiello;Atalanta;15;6.23;5.03;0;21;1;0;0;0;0;0;0.0;0.0;2020-2021;0;2021
P;Sportiello;Atalanta;15;6.13;4.73;0;21;0;0;0;0;0;0;0.0;0.0;2022-2023;0;2023
D;Hernandez T.;Milan;32;6.3;6.69;5;0;0;2;1;1;5;5;2.0;0.0;2021-2022;0;2022
D;Cuadrado;Juventus;32;6.3;6.62;4;0;0;0;0;0;3;9;0.0;0.0;2021-2022;0;2022
D;Bremer;Torino;33;6.39;6.59;3;0;0;0;0;0;1;7;0.0;0.0;2021-2022;0;2022
D;Dumfries;Inter;32;6.22;6.77;5;0;0;0;0;0;4;3;0.0;0.0;2021-2022;1;2022
D;Rrahmani;Napoli;33;6.27;6.56;4;0;0;0;0;0;0;5;0.0;0.0;2021-2022;0;2022
D;Faraoni;Verona;32;6.08;6.48;4;0;0;0;0;0;5;6;1.0;0.0;2021-2022;0;2022
D;Bonucci;Juventus;23;6.15;6.78;5;0;0;3;3;0;0;1;0.0;0.0;2021-2022;0;2022
D;Calabria;Milan;26;6.15;6.42;2;0;0;0;0;0;2;2;0.0;0.0;2021-2022;0;2022
D;Singo;Torino;35;6.17;6.44;3;0;0;0;0;0;4;5;1.0;0.0;2021-2022;0;2022
D;Di Lorenzo;Napoli;33;6.2;6.36;1;0;0;0;0;0;4;3;0.0;0.0;2021-2022;0;2022
D;Smalling;Roma;25;6.18;6.46;3;0;0;0;0;0;0;0;0.0;1.0;2021-2022;0;2022
D;Kalulu;Milan;24;6.33;6.46;1;0;0;0;0;0;2;4;0.0;0.0;2021-2022;0;2022
D;Zappacosta;Atalanta;31;6.08;6.24;1;0;0;0;0;0;5;6;0.0;0.0;2021-2022;0;2022
D;De Silvestri;Bologna;31;5.94;6.18;3;0;0;0;0;0;2;7;0.0;0.0;2021-2022;0;2022
D;Acerbi;Lazio;29;5.95;6.31;4;0;0;0;0;0;0;1;1.0;0.0;2021-2022;0;2022
D;Bastoni;Inter;31;6.21;6.31;1;0;0;0;0;0;2;4;0.0;0.0;2021-2022;0;2022
D;Gosens;Inter;11;6.14;6.36;1;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
D;Tomori;Milan;31;6.29;6.23;0;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
D;Mari';Udinese;15;6.27;6.57;2;0;0;0;0;0;0;1;1.0;0.0;2021-2022;0;2022
D;Bastoni S.;Spezia;29;6.12;6.41;3;0;0;0;0;0;3;5;1.0;0.0;2021-2022;0;2022
D;Mario Rui;Napoli;34;6.03;6.07;0;0;0;0;0;0;5;7;0.0;0.0;2021-2022;0;2022
D;Biraghi;Fiorentina;37;5.96;6.11;4;0;0;2;1;1;1;3;1.0;1.0;2021-2022;0;2022
D;Dimarco;Inter;25;6.12;6.34;2;0;0;1;0;1;3;1;0.0;0.0;2021-2022;0;2022
D;Palomino;Atalanta;33;6.14;6.09;1;0;0;0;0;0;0;9;0.0;0.0;2021-2022;0;2022
D;Lazzari;Lazio;27;5.91;6.3;3;0;0;0;0;0;3;3;0.0;0.0;2021-2022;0;2022
D;Darmian;Inter;23;6.13;6.35;2;0;0;0;0;0;1;4;0.0;0.0;2021-2022;0;2022
D;Karsdorp;Roma;35;6.07;6.0;0;0;0;0;0;0;2;7;1.0;0.0;2021-2022;0;2022
D;Vojvoda;Torino;29;6.02;6.07;0;0;0;0;0;0;3;3;0.0;0.0;2021-2022;0;2022
D;De Sciglio;Juventus;16;6.06;6.25;1;0;0;0;0;0;2;2;1.0;0.0;2021-2022;0;2022
D;Florenzi;Milan;20;6.12;6.4;2;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Danilo;Juventus;21;6.14;6.24;1;0;0;0;0;0;2;6;0.0;0.0;2021-2022;0;2022
D;Ibanez;Roma;32;5.84;6.0;3;0;0;0;0;0;0;9;0.0;0.0;2021-2022;0;2022
D;Erlic;Spezia;30;5.95;6.07;2;0;0;0;0;0;0;5;0.0;0.0;2021-2022;0;2022
D;Scalvini;Atalanta;14;5.96;6.14;1;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Lirola;Fiorentina;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
D;Demiral;Atalanta;25;6.08;6.12;1;0;0;0;0;0;2;8;0.0;0.0;2021-2022;0;2022
D;Augello;Sampdoria;34;5.81;5.93;1;0;0;0;0;0;1;0;0.0;0.0;2021-2022;0;2022
D;Vasquez;Genoa;28;5.89;5.88;1;0;0;0;0;0;0;7;0.0;0.0;2021-2022;0;2022
D;Cambiaso;Genoa;25;5.94;6.12;1;0;0;0;0;0;4;3;1.0;0.0;2021-2022;0;2022
D;De Vrij;Inter;28;5.8;5.68;0;0;0;0;0;0;0;3;0.0;1.0;2021-2022;0;2022
D;Ceccherini;Verona;34;5.88;5.79;1;0;0;0;0;0;0;10;1.0;0.0;2021-2022;0;2022
D;Fazio;Salernitana;16;5.69;5.78;1;0;0;0;0;0;0;1;1.0;0.0;2021-2022;0;2022
D;Milenkovic;Fiorentina;34;5.87;5.81;1;0;0;0;0;0;0;8;1.0;0.0;2021-2022;0;2022
D;Rodriguez R.;Torino;32;5.86;5.84;0;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
D;Mancini;Roma;33;5.88;5.64;0;0;0;0;0;0;0;14;1.0;0.0;2021-2022;0;2022
D;Kyriakopoulos;Sassuolo;25;5.88;5.92;0;0;0;0;0;0;5;6;1.0;0.0;2021-2022;0;2022
D;Bellanova;Cagliari;31;5.82;5.9;1;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
D;Lovato;Cagliari;21;5.98;5.86;0;0;0;0;0;0;0;5;0.0;0.0;2021-2022;0;2022
D;Altare;Cagliari;19;5.97;6.0;1;0;0;0;0;0;0;5;0.0;0.0;2021-2022;0;2022
D;Parisi;Empoli;23;5.91;5.85;0;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
D;Mazzocchi;Salernitana;32;5.84;5.83;0;0;0;0;0;0;2;5;0.0;0.0;2021-2022;0;2022
D;Haps;Venezia;25;5.84;5.88;1;0;0;0;0;0;1;6;0.0;0.0;2021-2022;0;2022
D;Romagnoli S.;Empoli;18;5.89;6.03;2;0;0;0;0;0;0;3;0.0;1.0;2021-2022;0;2022
D;Toloi;Atalanta;19;6.0;6.05;1;0;0;0;0;0;1;6;0.0;0.0;2021-2022;0;2022
D;Djimsiti;Atalanta;29;5.86;5.84;1;0;0;0;0;0;1;6;0.0;1.0;2021-2022;0;2022
D;Spinazzola;Roma;2;6.25;6.0;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Ferrari G.;Sassuolo;36;5.75;5.75;1;0;0;0;0;0;0;4;1.0;0.0;2021-2022;0;2022
D;Hateboer;Atalanta;21;5.79;5.74;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Kjaer;Milan;10;6.2;5.9;0;0;0;0;0;0;0;2;0.0;1.0;2021-2022;0;2022
D;Zortea;Salernitana;23;5.78;5.96;1;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
D;Stojanovic;Empoli;33;5.83;5.79;1;0;0;0;0;0;1;9;1.0;0.0;2021-2022;0;2022
D;Casale;Verona;34;5.85;5.75;0;0;0;0;0;0;1;10;0.0;0.0;2021-2022;0;2022
D;Soppy;Udinese;19;5.92;5.82;0;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
D;Hefti;Genoa;16;5.81;5.78;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Juan Jesus;Napoli;15;6.03;6.07;1;0;0;0;0;0;0;1;0.0;1.0;2021-2022;0;2022
D;Patric;Lazio;21;5.76;5.71;1;0;0;0;0;0;1;4;1.0;1.0;2021-2022;0;2022
D;Marusic;Lazio;33;5.65;5.65;1;0;0;0;0;0;0;4;1.0;0.0;2021-2022;0;2022
D;Bani;Genoa;17;6.0;5.97;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Lykogiannis;Cagliari;25;5.7;5.78;1;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Pellegrini Lu.;Juventus;17;6.09;5.97;0;0;0;0;0;0;1;6;0.0;0.0;2021-2022;0;2022
D;Maehle;Atalanta;23;5.83;5.96;1;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
D;Ostigard;Genoa;15;5.63;5.43;0;0;0;0;0;0;0;2;2.0;0.0;2021-2022;0;2022
D;Rugani;Juventus;12;5.96;5.88;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Luperto;Empoli;22;5.75;5.61;0;0;0;0;0;0;1;6;1.0;0.0;2021-2022;0;2022
D;Romagnoli;Milan;17;6.0;6.0;1;0;0;0;0;0;0;4;1.0;0.0;2021-2022;0;2022
D;Gyomber;Salernitana;30;5.72;5.57;0;0;0;0;0;0;0;9;0.0;0.0;2021-2022;0;2022
D;Alex Sandro;Juventus;27;5.76;5.67;0;0;0;0;0;0;1;3;0.0;1.0;2021-2022;0;2022
D;Pezzella Giu.;Atalanta;16;5.97;6.0;0;0;0;0;0;0;2;3;0.0;0.0;2021-2022;0;2022
D;Biraschi;Genoa;14;5.61;5.46;0;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
D;Bereszynski;Sampdoria;35;5.69;5.6;0;0;0;0;0;0;3;12;0.0;0.0;2021-2022;0;2022
D;Venuti;Fiorentina;21;5.79;5.6;0;0;0;0;0;0;0;4;0.0;1.0;2021-2022;0;2022
D;Rogerio;Sassuolo;22;5.82;5.77;0;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
D;Buongiorno;Torino;18;5.86;5.81;0;0;0;0;0;0;1;5;0.0;0.0;2021-2022;0;2022
D;Gunter;Verona;30;5.8;5.57;0;0;0;0;0;0;0;10;0.0;1.0;2021-2022;0;2022
D;Djidji;Torino;24;5.88;5.75;0;0;0;0;0;0;0;4;1.0;0.0;2021-2022;0;2022
D;Ranieri L.;Salernitana;27;5.7;5.65;1;0;0;0;0;0;0;9;0.0;0.0;2021-2022;0;2022
D;Toljan;Sassuolo;19;5.84;5.84;0;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
D;Soumaoro;Bologna;27;5.83;5.57;0;0;0;0;0;0;0;6;2.0;1.0;2021-2022;0;2022
D;Carboni A.;Cagliari;28;5.64;5.46;0;0;0;0;0;0;0;6;0.0;1.0;2021-2022;0;2022
D;Ruggeri;Salernitana;13;5.85;5.81;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Vina;Roma;23;5.74;5.74;0;0;0;0;0;0;1;2;0.0;0.0;2021-2022;0;2022
D;Perez N.;Udinese;20;5.75;5.65;0;0;0;0;0;0;1;6;0.0;0.0;2021-2022;0;2022
D;Zima;Torino;18;5.89;5.81;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
D;Viti;Empoli;19;5.82;5.63;0;0;0;0;0;0;0;1;1.0;1.0;2021-2022;0;2022
D;Hysaj;Lazio;27;5.63;5.69;1;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
D;Izzo;Torino;9;5.83;5.61;0;0;0;0;0;0;0;4;0.0;0.0;2021-2022;0;2022
D;Bonifazi;Bologna;17;5.65;5.41;0;0;0;0;0;0;0;2;1.0;1.0;2021-2022;0;2022
D;Zappa;Cagliari;21;5.74;5.64;0;0;0;0;0;0;0;2;1.0;0.0;2021-2022;0;2022
D;Kumbulla;Roma;13;5.77;5.58;0;0;0;0;0;0;0;6;0.0;0.0;2021-2022;0;2022
D;Martinez Quarta;Fiorentina;18;5.81;5.75;1;0;0;0;0;0;0;8;0.0;0.0;2021-2022;0;2022
D;Dragusin;Salernitana;18;5.72;5.67;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Ebuehi;Venezia;17;5.59;5.5;0;0;0;0;0;0;0;1;1.0;0.0;2021-2022;0;2022
D;Zanoli;Napoli;6;5.92;5.75;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Cacace;Empoli;8;5.81;5.75;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Tonelli;Empoli;13;5.5;5.19;0;0;0;0;0;0;0;4;0.0;1.0;2021-2022;0;2022
D;Goldaniga;Cagliari;11;5.64;5.5;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
D;Manolas;Napoli;4;5.62;5.5;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Sabelli;Genoa;7;5.71;5.5;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
D;Magnani;Sampdoria;14;5.79;5.61;0;0;0;0;0;0;0;3;1.0;0.0;2021-2022;0;2022
D;Walukiewicz;Cagliari;6;5.67;5.58;0;0;0;0;0;0;0;1;0.0;0.0;2021-2022;0;2022
D;Calafiori;Genoa;4;5.62;5.62;0;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
D;Ismajli;Empoli;17;5.5;5.06;0;0;0;0;0;0;0;7;0.0;2.0;2021-2022;0;2022
D;Holm;Spezia;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
D;Coppola D.;Verona;3;5.83;5.83;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
D;Capradossi;Spezia;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
D;Marchizza;Empoli;19;5.63;5.47;0;0;0;0;0;0;1;4;0.0;1.0;2021-2022;0;2022
D;Gabbia;Milan;7;5.57;5.36;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
D;Dawidowicz;Verona;15;5.77;5.67;0;0;0;0;0;0;0;3;0.0;0.0;2021-2022;0;2022
D;Ballo-Toure';Milan;7;5.64;5.5;0;0;0;0;0;0;0;2;0.0;0.0;2021-2022;0;2022
D;Amione;Verona;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
D;Obert;Cagliari;4;5.88;5.88;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
D;De Winter;Juventus;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Pasalic;Atalanta;33;6.24;7.56;13;0;0;0;0;0;6;3;0.0;0.0;2021-2022;1;2022
C;Barak;Verona;29;6.31;7.48;11;0;0;4;4;0;3;4;0.0;0.0;2021-2022;0;2022
C;Calhanoglu;Inter;33;6.36;7.2;7;0;0;3;3;0;12;11;0.0;0.0;2021-2022;0;2022
C;Pellegrini Lo.;Roma;27;6.28;7.13;9;0;0;3;2;1;3;6;1.0;0.0;2021-2022;0;2022
C;Zaccagni;Lazio;30;6.3;6.93;6;0;0;1;1;0;4;6;0.0;0.0;2021-2022;0;2022
C;Barella;Inter;36;6.49;6.92;3;0;0;0;0;0;11;9;0.0;0.0;2021-2022;0;2022
C;Bajrami;Empoli;34;6.25;6.88;6;0;0;3;3;0;5;3;0.0;0.0;2021-2022;1;2022
C;Candreva;Sampdoria;36;6.18;6.85;7;0;0;2;1;1;10;6;1.0;0.0;2021-2022;0;2022
C;Felipe Anderson;Lazio;38;6.14;6.8;6;0;0;0;0;0;8;2;0.0;0.0;2021-2022;1;2022
C;Verdi;Salernitana;17;6.24;7.21;6;0;0;1;1;0;0;3;0.0;0.0;2021-2022;0;2022
C;Zielinski;Napoli;34;6.12;6.78;6;0;0;0;0;0;5;1;0.0;0.0;2021-2022;1;2022
C;Aramu;Venezia;32;6.14;6.77;7;0;0;4;3;1;5;6;0.0;0.0;2021-2022;0;2022
C;Traore' Hj.;Sassuolo;28;6.2;6.93;7;0;0;0;0;0;1;3;0.0;0.0;2021-2022;0;2022
C;Luis Alberto;Lazio;34;6.15;6.81;5;0;0;0;0;0;10;5;0.0;0.0;2021-2022;0;2022
C;Mkhitaryan;Roma;31;6.21;6.82;5;0;0;0;0;0;6;2;1.0;0.0;2021-2022;1;2022
C;Malinovskyi;Atalanta;29;6.26;6.88;6;0;0;0;0;0;5;10;0.0;0.0;2021-2022;0;2022
C;Saponara;Fiorentina;24;6.31;6.79;3;0;0;0;0;0;3;1;0.0;0.0;2021-2022;0;2022
C;Tameze;Verona;36;6.25;6.58;4;0;0;0;0;0;2;4;0.0;0.0;2021-2022;0;2022
C;Koopmeiners;Atalanta;28;6.3;6.62;4;0;0;0;0;0;1;4;0.0;1.0;2021-2022;0;2022
C;Orsolini;Bologna;26;6.04;6.81;6;0;0;2;2;0;3;2;0.0;0.0;2021-2022;1;2022
C;Zurkowski;Empoli;33;6.17;6.7;6;0;0;0;0;0;2;5;0.0;0.0;2021-2022;0;2022
C;Pobega;Torino;31;6.26;6.5;4;0;0;0;0;0;1;11;0.0;0.0;2021-2022;0;2022
C;Messias;Milan;26;6.0;6.62;5;0;0;0;0;0;2;2;0.0;0.0;2021-2022;1;2022
C;Lazovic;Verona;34;6.22;6.49;1;0;0;0;0;0;7;2;0.0;0.0;2021-2022;0;2022
C;Bonaventura;Fiorentina;31;6.18;6.56;4;0;0;0;0;0;4;6;1.0;0.0;2021-2022;0;2022
C;Locatelli;Juventus;29;6.16;6.47;3;0;0;0;0;0;3;6;0.0;0.0;2021-2022;0;2022
C;Jankto;Sampdoria;0;0.0;0.0;0;0;0;0;0;0;0;0;0.0;0.0;2021-2022;0;2022
C;Chiesa;Juventus;14;6.21;6.79;2;0;0;0;0;0;2;0;0.0;0.0;2021-2022;0;2022
C;Frattesi;Sassuolo;36;6.08;6.36;4;0;0;0;0;0;3;6;0.0;1.0;2021-2022;0;2022
